@relation sentimental-analizer


@attribute texto string
@attribute quantAdjetivoPositivo numeric
@attribute quantAdjetivoNegativo numeric
@attribute quantVerboPositivo numeric
@attribute quantVerboNegativo numeric
@attribute classTrain {positivo, negativo, neutro}


@DATA
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/twkoHFzNV1 https://t.co/fm0jMr8Ksh\n&#3;',0,0,0,1,negativo
'https://t.co/yIPJLOlNzu Incrível Guilherme Weber acabou de dizer no programa do JÔ de forma escancarada "FORA TEMER" sonoro e sincero FORA\n&#3;',2,1,0,1,positivo
'@redribeirolima "fora temer"\n&#3;',0,0,0,0,neutro
'@UOLNoticias novidade. Já retiraram a @dilmabr  justamente pra roubarem e não serem presos. #VOLTAQUERIDA\n&#3;',0,1,0,1,negativo
'Os amigos de @silva_marina todos no golpe. Todos no capítulo  mais sórdido da História do Brasil https://t.co/osA7mlba8S\n&#3;',1,1,0,0,neutro
'Temer al amor es temer a la vida  y los que temen a la vida ya están medio muertos.\n&#3;',0,0,2,0,positivo
'Jorge André Irion Jobim: COMPLÔ CONTRA DILMA ENVOLVEU POLÍTICOS E STF. Por ... https://t.co/C4yWqG4m3y\n&#3;',0,0,0,0,neutro
'@PMDB_Nacional @MichelTemer #impeachmentjá\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/ok1dvpQKiq https://t.co/OdydAhGsxR\n&#3;',0,0,0,1,negativo
'Perdão @dilmabr @inst_lula Pelos que não os viram lutar. O sacrifício  a dor e o sofrimento que viveram. Pensam que lutar é diversão digital\n&#3;',0,0,2,0,positivo
'Única miséria que acabou foi de @dilmabr @LulapeloBrasil @ptbrasil e de seus cúmplice conivente. País saqueado. ⚠ https://t.co/5OJqMsfhd1\n&#3;',1,1,0,1,negativo
'Deixa de ser cara de pau mulher golpista foi e é vcs do pt https://t.co/L0uby1pwUZ\n&#3;',0,1,0,0,negativo
'Mulher no governo Temer  6666666666666666666666666666\n&#3;',0,0,1,0,positivo
'Dilma "pedalou"  mas Temer não  diz ministro do TCU (2/6/2016 - 11:14) https://t.co/slMK2bFkFH\n&#3;',0,0,1,0,positivo
'Dilma "pedalou"  mas Temer não  diz ministro do TCU (2/6/2016 - 11:14) https://t.co/slMK2bFkFH\n&#3;',0,0,1,0,positivo
'Por que o Temer não esperou a definição do impeachment p dar o reajuste judiciário!?O q era p ser opção virou barganha rastaquera\n&#3;',0,0,1,0,positivo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/MB65xk3LNg https://t.co/9W31B50Pnd\n&#3;',0,0,0,1,negativo
'@guardian @BBC @elpais_brasil @teleSURtv @ggreenwald @Reuters @ActualidadRT @UN @DerSPIEGEL @agenciapublica https://t.co/UIsgjwQUco\n&#3;',0,0,0,0,neutro
'Covarde vendido https://t.co/39RXLZJzUq\n&#3;',0,2,0,0,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/b7levqPi36 https://t.co/416Ny8FBXT\n&#3;',0,0,0,1,negativo
'No temeré...!! https://t.co/POtC5BFRnU\n&#3;',0,0,0,0,neutro
'Delação de Cerveró mostra que Dilma mentiu sobre Pasadena e que Delcídio agiu a mando da petista https://t.co/CnRIFhf14t\n&#3;',0,0,0,1,negativo
'Temer diz que Presidência é quase uma provação https://t.co/bIy0WXqk4d #tocomgeddel\n&#3;',0,0,1,0,positivo
'Se popularidade de Temer cair  Dilma volta. Por Eduardo Guimarães - Os sinais estão todos aí  só não vê quem não... https://t.co/BGN4nveoHF\n&#3;',0,0,1,1,neutro
'@Salon Dilma is involved in crimes  she is not the victim  12 millions of Brazilians are her victims  24K of bed hospitals she closed\n&#3;',0,0,0,0,neutro
'Se popularidade de Temer cair  Dilma volta. Por Eduardo Guimarães - Os sinais estão todos aí  só não vê quem não... https://t.co/BGN4nveoHF\n&#3;',0,0,1,1,neutro
'@folha @revistapiaui Temer so respeitou o que já estava acordado.O que fez muito bem\n&#3;',0,0,2,0,positivo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/EBAlaThVim https://t.co/Q95IEet3cC\n&#3;',0,0,0,1,negativo
'No hay que temer a los que tienen otra opinión  sino a aquellos que tienen otra opinión pero son demasiado cobardes para manifestarla.\n&#3;',0,1,1,0,positivo
'"Eu não cometi nenhum crime de corrupção"-Dilma Rousseff\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/eJSFpnzpCa https://t.co/OIXuI3jNXr\n&#3;',0,0,0,1,negativo
'Só se for com poderes satânicos ou mandou maquiar https://t.co/F3DwMH5sXL\n&#3;',0,1,0,0,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/Tknc3pZVbz https://t.co/OGnxzhR3nl\n&#3;',0,0,0,1,negativo
'Em delação  Cerveró diz que Dilma mentiu sobre compra de Pasadena https://t.co/NWXMXORzvV\n&#3;',0,0,0,1,negativo
'Excelente o editorial do Jornal da Band desta quinta-feira:"...O presidente Temer ... não teve coragem... https://t.co/Y7YHgVYK1a\n&#3;',1,0,1,0,positivo
'#VIDEO: Miles de mujeres se unen a @dilmabr para exigir fin del golpe https://t.co/uvyApFV0cV\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/VJ1rbABvin https://t.co/vN5ddkQ4jP\n&#3;',0,0,0,1,negativo
'A casa da Dilma só caindo 😂😂\n&#3;',0,0,0,1,negativo
'@bruno_rgaldini agora q Dilma saiu ainda vai ter ciências sem fronteiras????\n&#3;',0,0,0,0,neutro
'A senhora sim deu um grande golpe afundando o pais sua mentirosa https://t.co/d7HmhmvKK9\n&#3;',0,1,1,0,positivo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Diál https://t.co/QHUcYA0TK0\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/nQPisSXqbI https://t.co/n37o3LPWfa\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/MLYeakO6Zu https://t.co/x4ys8AmVp6\n&#3;',0,0,0,1,negativo
'Um #golpista a menos.#ForaTemer #ForaPSDBSTF determina que presidente da EBC exonerado por Temer retorne ao cargo https://t.co/5qL8tq1SpM\n&#3;',0,0,1,0,positivo
'@EPN @luisguillermosr @MichelTemer @sanchezceren bandas del régimen a periodistas en protestas por comida. Dialogo?\n&#3;',0,0,0,0,neutro
'TRE de São Paulo confirma: Temer está inelegível por oito anos https://t.co/KugqYsyznH\n&#3;',1,1,1,0,positivo
'Enviei este texto a dezenas de pessoasSabem quantos retornaram c uma pergunta qualquer? https://t.co/7l1YbYEVZY  https://t.co/sPbHSJOMsK\n&#3;',0,0,0,0,neutro
'"No dia em que eu temer  hei de confiar em ti."🙏\n&#3;',0,0,2,0,positivo
'DILMA DIZ QUE MÍDIA BRASILEIRA É PARTE DO GOLPE https://t.co/qXjGr4go82\n&#3;',0,0,0,0,neutro
'Tenemos miedo porque sentirnos vivos nos exige amar a alguien  sufrir y temer su perdida.Intentamos tapar el sol con una mano.\n&#3;',1,0,2,0,positivo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/9V9bcp0I5P\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/pAQqjmxkDv https://t.co/WbP52DU0HT\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/5dT1EQ2R7M\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/LoIVt15F1R\n&#3;',0,0,0,1,negativo
'Curitiba terá o quarto protesto “Fora Temer” https://t.co/2lq5mqXUwl\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/VyoZMa9qL7 https://t.co/jGUDHrzGA4\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/Lr3BIcF10T\n&#3;',0,0,0,1,negativo
'@stopcoupBR that needs update...Dilma was the head of the thieves!! She is a Brazilian Bitch  liar  liar  liar\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/pwxaeKi1PZ\n&#3;',0,0,0,1,negativo
'Adivinhem por que ele recusou? https://t.co/4OOTF6Gdny\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/hXyDU5whFS\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/TtVZKsfLWj\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/oNj6XZR5XJ https://t.co/AcoYGV0OOV\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/l3va3ee07C\n&#3;',0,0,0,1,negativo
'@celinaemarcos dilma! hahahaha\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/pyWkYeiHPW\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/zKIDADM847\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/EFtQ62LA7o https://t.co/l6X3g8eS4l\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/L54fGXqoQK\n&#3;',0,0,0,1,negativo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/UCvAaDAl5g\n&#3;',0,2,1,0,positivo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/UCvAaDAl5g\n&#3;',0,2,1,0,positivo
'@ComiAMinnie pois poste  não há nada a temer da minha parte\n&#3;',0,0,1,0,positivo
'Dilma alem de cair  vai ser presa https://t.co/Vt7ecclwDq\n&#3;',0,1,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/C9eryiSCsv\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/JRMBWe5FRn\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/NiRe4NCnVO https://t.co/vM3bfdV5YF\n&#3;',0,0,0,1,negativo
'POL FED pela 1ªvez obtém evidências de q sob comando de dilma planalto desviou dinh públ p quitar caixa2 de campanhahttps://t.co/vTGAFRP7O2\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/CnAvZuMgKV\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/iCoh925SaO\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/RPQy4n6uk6\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/mkn12oYci2 https://t.co/z7PWiqpaMw\n&#3;',0,0,0,1,negativo
'Temer’s missteps lift hope of Rousseff’s return | https://t.co/Q9JZQZVGPM\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/zO9MzzGGzi\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/WtTgBWzwip\n&#3;',0,0,0,1,negativo
'Gente vcs viram a manifestaçao que teve no RJ pra tia Dilma  caraio acabei de ver o video... muita gente\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/oLbLqM6F7l\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/NYHbJ86PPS https://t.co/uCIEutzdfh\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/QTaWwfIEzj\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/1ptF7ygYtd\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/zPk0kLSgwy\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/jpXPVRxwZH https://t.co/G7k48O7Bqi\n&#3;',0,0,0,1,negativo
'@yellowlucia @queacreditaemvc @100underwood @MgracaGalvao A Dilma tem uma contagem  eu acho ela engraçada kkkkk\n&#3;',1,0,0,0,positivo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/FdYqzpxoi7\n&#3;',0,0,0,1,negativo
'agora vou ver a entrevista do rapaz presida um grande articulista michel temer\n&#3;',0,0,1,0,positivo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/obvEIa6nkz\n&#3;',0,0,0,1,negativo
'TRE de São Paulo confirma inelegibilidade de Michel Temer: https://t.co/XgsXiBnbph via @nasmalhasdalei\n&#3;',1,0,1,0,positivo
'@roxmo @folha Dilma está tão sem noção e tão em baixa que pra aparecer está aceitando qualquer merda! Logo a veremos até em batizados!\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/Fk5TinHXZo https://t.co/4QSJvhG1ys\n&#3;',0,0,0,1,negativo
'Ei Temer estamos de olho!!!! https://t.co/kBhSW9p8mt\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/wVHEafggod\n&#3;',0,0,0,1,negativo
'@luciaazevedo @Ihamma_1 @dilmabr @LulapeloBrasil @ptbrasil Artigo. A mentira e a política. https://t.co/7n7ZyHxSy1  por @CleuzaBapti\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/Blg2jS4vfL\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/hyhgAq3rC4\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/xgsiFqUZei https://t.co/mGEpXPztTb\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/ei9i2PvhSy\n&#3;',0,0,0,1,negativo
'Um viva à resistência das mulheres  um viva à resistência de Dilma Rousseff! https://t.co/TLxXEhWIh0\n&#3;',2,0,0,0,positivo
'Se fosse um filho de Zé Ninguém  com certeza já estaria atrás das grades  cadê a  Lava Jato nessa hora https://t.co/bZuc9yc59G\n&#3;',0,0,0,0,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/wFKy1zSXFQ\n&#3;',0,0,0,1,negativo
'Una mujer de temer https://t.co/qevp6D9rv8\n&#3;',0,0,1,0,positivo
'Boulos e o MTST mostraram que  se a esquerda se unir  Temer recua até cair. Por Mauro Donato https://t.co/5Vr3NufHUh\n&#3;',0,0,1,1,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/CJXuHaWC1P\n&#3;',0,0,0,1,negativo
'@FAXINANOPODER_ @BahiaClub É BOM #FicarATento #TEMERBolsaFFOROdeSP #JUNTOS ESQUERDA COMUNISTA #LULA NO BASTIDORhttps://t.co/Kz7YUz1SYA\n&#3;',1,0,0,0,positivo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/XLroTqwvcK https://t.co/V3H8QO8tki\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/XWGqaaThcL\n&#3;',0,0,0,1,negativo
'June 03  2016 at 06:50AM Temer  Cunha e 363 picaretas da oposição querem derrubar Dilma e entregar o PRÉSAL pra gri… https://t.co/tSRXdIrT7B\n&#3;',0,0,1,1,neutro
'June 03  2016 at 06:50AM Temer  Cunha e 363 picaretas da oposição querem derrubar Dilma e entregar o PRÉSAL pra gri… https://t.co/tSRXdIrT7B\n&#3;',0,0,1,1,neutro
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/fpUibfeARz\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/uticKCyZdw\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/r6c7Igbu27 https://t.co/uo3UxAAKAP\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/bLBGIzNh9H\n&#3;',0,0,0,1,negativo
'A pedido de Temer  aumento de R$58 BILHÕES para Legislativo e Judiciário é aprovado na Câmara https://t.co/vNC7Z0bYvQ\n&#3;',1,0,1,0,positivo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/bpRETq20hn\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/qtqm7Kk7So\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/CcEwpUx7sI\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/V1ZXhjSN4X https://t.co/jPkI4iTri0\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/YSROqcFR1N\n&#3;',0,0,0,1,negativo
'Temer faz piada sem graça no churrasco.\n&#3;',0,0,1,0,positivo
'STF determina que presidente da EBC exonerado por Temer retorne ao... https://t.co/xmXIo2Yy92 via @JornalExtraZONA TOTAL\n&#3;',0,0,1,0,positivo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/LcxdUWI2ay\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/59MntGoAsf\n&#3;',0,0,0,1,negativo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/rZnTCXRoQd https://t.co/7lxWuGdhvL\n&#3;',0,0,0,1,negativo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/kiTJav8Vto\n&#3;',0,2,1,0,positivo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/kiTJav8Vto\n&#3;',0,2,1,0,positivo
'Chegou quem faltava: Em delação  Cerveró diz que Dilma mentiu sobre Pasadena – @Reinaldo_Cruz | Di... https://t.co/DrlZUPZ6iD\n&#3;',0,0,0,1,negativo
'Guilherme Weber terminou sua participação com bradando "fora Temer" e foi aplaudido pela plateia 💙\n&#3;',0,0,1,0,positivo
'June 03  2016 at 06:50AM Dilma ousou atrapalhar os ESQUEMAS DOS CRÁPULAS CORRUPTOS. POR ISSO: GOLPE. https://t.co/wsbVPyKZ4Q\n&#3;',0,2,0,1,negativo
'En Brasil: Renuncia segundo ministro de gobierno de Temer https://t.co/hKQy0B7BN5 https://t.co/3fgPXfuldZ\n&#3;',0,0,1,0,positivo
'June 03  2016 at 06:51AM LAVAaJATO É p/ DESTRUIR O PT. O PT E DILMA ATRAPALHAM A CORRUPÇÃO DOS CRÁPULAS d SEMPRE. https://t.co/6JGLYjFVyH\n&#3;',0,1,1,1,negativo
'Assista ao vídeo de Dilma no Ato Mulheres Pela Democracia - Rio de Janeiro https://t.co/3Rm4zpgYCo\n&#3;',0,0,0,0,neutro
'Mais Dilma  no Rio. https://t.co/MnShzzqLId\n&#3;',0,0,0,0,neutro
'será que a receita federal entrou no lattes depois que a ex-presidenta dilma mentiu a torto e a direito em seu currículo?\n&#3;',1,1,0,1,negativo
'o michel temer parece uma coruja\n&#3;',1,0,1,0,positivo
'Tendencia Mundial = MICHEL TEMEREstados Fascistas  Fundamentalistas & Tecnológicos... https://t.co/Wza4WHXssp https://t.co/N8u27T9jI0\n&#3;',0,2,0,0,negativo
'Até que enfim! Deveriam estar  desde sempre  com Dilma. Mulheres fazem ato contra o governo Temer no centro do Rio. https://t.co/CZFrhpyTlu\n&#3;',0,0,1,0,positivo
'Até que enfim! Deveriam estar  desde sempre  com Dilma. Mulheres fazem ato contra o governo Temer no centro do Rio. https://t.co/CZFrhpyTlu\n&#3;',0,0,1,0,positivo
'Chegou quem faltava: Em delação  Cerveró supõe que Dilma mentiu sobre Pasadena |… https://t.co/VenF7km70R https://t.co/3rEs6LVrEu\n&#3;',0,0,0,1,negativo
'A mídia aumenta mas não inventa?sei  sei. Que era show do Temer! Kkkk https://t.co/1PB50RYfJW\n&#3;',0,0,1,0,positivo
'Moema: “Derrubaremos o golpe  salvaremos a democracia e devolveremos a Dilma o seu mandato” https://t.co/dPknqL8DfH\n&#3;',0,0,1,0,positivo
'Guilherme Weber terminou sua participação soltando um "fora Temer" e foi aplaudido pela plateia 💙\n&#3;',0,0,2,0,positivo
'@queacreditaemvc @yellowlucia @100underwood @MgracaGalvao É engraçado a Dilma qndo ela critica o governo Lula sem qrer vcs viram no YouTube\n&#3;',1,0,1,0,positivo
'Senador do PT comemora o alto desemprego no governo Temer  mas dados eram do governo Dilma https://t.co/9Uromyl5MA\n&#3;',2,0,1,0,positivo
'Senador do PT comemora o alto desemprego no governo Temer  mas dados eram do governo Dilma https://t.co/9Uromyl5MA\n&#3;',2,0,1,0,positivo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/71m1AHGCp7\n&#3;',0,2,1,0,positivo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/71m1AHGCp7\n&#3;',0,2,1,0,positivo
'Guilherme Weber terminou sua participação bradando "fora Temer" e foi aplaudido pela plateia 💙\n&#3;',0,0,1,0,positivo
'Não entre na onda do @MichelTemer Lute! #ForaTemerSiga-nos no Facebook > https://t.co/fuLXta6CXB https://t.co/i3oX2GNiqr\n&#3;',0,0,1,0,positivo
'Tudo vai se acertar e assim eu espero  temos muito que viver. Nos dois juntos  sem temer.\n&#3;',0,0,1,0,positivo
'Com você quero estar  seu jeito sincero.. Tudo vai se acertar  e assim eu espero. Temos muito o que viver  nós dois juntos sem temer\n&#3;',1,0,1,0,positivo
'La valentia se mueve en uja muy estrecha linea entre la cobardia y la temer:dad.\n&#3;',0,0,0,0,neutro
'@SfsSilvana Ok Provada pela comissão. A pergunta é a seguinte: Quando estará na mesa do presidente Temer para a sua sanção e legalização????\n&#3;',0,0,1,0,positivo
'#passadilma! https://t.co/qfNknfZUKx\n&#3;',0,0,0,0,neutro
'Dilma was the head of the thieves  She commited several coups  one of 1 billion dollars call Pasadena @ft @TheEconomist @guardian @BBCWorld\n&#3;',0,0,0,0,neutro
'@sbtjornalismo  #temer Engraçado que #170bilhões de rombo e pode gastar 50 bilhões aumento de salario para 38 categorias engana quem???\n&#3;',1,0,0,1,positivo
'#AvanteTemer https://t.co/nF95iyjNg4\n&#3;',0,0,0,0,neutro
'Cara esse temer tem uma cara de diabo  ta louco\n&#3;',0,1,1,0,positivo
'@ggreenwald @o_antagonista @Estadao pra que fique bem claro: https://t.co/C4GxKAfUpAVão inventar aspa pro TRE tb? https://t.co/c7dsBRaCXX\n&#3;',0,0,0,0,neutro
'Tão dizendo que o Guilherme Weber mandou um "Fora  Temer" no programa do Jô.\n&#3;',0,0,0,0,neutro
'@dilmabr @ArmandoPTB Vergonha alheia\n&#3;',0,1,0,0,negativo
'A Dilma flando que nao sabia das coisas é igual aquele mlk com a boca suja flando que nao comeu o chocolate..\n&#3;',1,1,0,0,neutro
'#ForaTemer  https://t.co/AJAlkDOdfq\n&#3;',0,0,0,0,neutro
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/2lhtfjmZH0\n&#3;',0,2,1,0,positivo
'Com bombas  PM dispersa ato de bandoleiros do MTST  quadrilheiros da dupla corrupta Lula-Dilma  contra Temer https://t.co/2lhtfjmZH0\n&#3;',0,2,1,0,positivo
'Manifestações ganham o país para dizer que Temer é golpista - Portal Vermelho https://t.co/o4NQiNqOq3\n&#3;',0,1,2,0,positivo
'Gente o Temer é a cara do Roberto Justus até o jeito de falar  To bege o cabelo resiste a qualquer vendaval  kkkkkk\n&#3;',0,0,1,0,positivo
'Esse michel temer falando é broxante\n&#3;',0,0,1,0,positivo
'Foi uma honra poder estar presente neste ato histórico.Salve Dilma!#ForaTemer#DilmaQueridaVaiVoltar https://t.co/4eLswLQXZF\n&#3;',1,0,1,0,positivo
